FID,OBJECTID_1,id,ID_FIETS,X,Y,OBJECTID,tblalgemen,IDfietsens,MCSCode,MCSCodefie,MCSCodef_1,tblintermo,Positie,Betalend,Toegangsco,Afgesloten,Typevanafs,Eigenaarte,Infrastruc,Plaatsenfi,Plaatsen_1,Plaatsenba,Plaatsen_2,Plaatsenbr,Plaatsen_3,Plaatsenel,Plaatsen_4,Plaatsen_5,Plaatsen_6,Plaatsento,Plaatsen_7,Plaatsen_8,Camerabewa,voldoendev,X_WGS,Y_WGS
973,974,449,0,"254026,036 m","41970,068 m",401,Arlon,449,41620197540,0, ,Emplacement v‚los f1,voie 2 parking voiture rue ferdinant spineux,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 34' 21,439"" E","50° 32' 25,909"" N"
974,975,1050,0,"254059,144 m","41947,215 m",402,Arlon,1050,41620197540,0, ,Emplacement v‚los f1,rue grandfosse acces quai 2,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 34' 18,064"" E","50° 31' 53,344"" N"
975,976,822,0,"253967,198 m","41916,968 m",403,Arlon,822,41620197540,0, ,Emplacement v‚los f1,cot‚ droit gare place puissant,0,0,0, ,SNCB,· l'air libre,0,12,0,0,0,0,0,0,0,0,12,12,0,0,0,"5° 34' 37,113"" E","50° 30' 33,801"" N"
976,977,459,0,"214619,195 m","60580,274 m",404,Bertrix,459,41650072429,0, ,Emplacement v‚los f1,cot‚ gauche gare,0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,6,0,0,0,0,0,18,12,6,0,0,"5° 35' 2,199"" E","50° 29' 13,032"" N"
977,978,489,0,"219442,089 m","44385,892 m",405,Florenville,489,41650092509,0, ,Emplacement v‚los f1,a droite de la gare sur le parking voiture,0,0,0, ,SNCB, ,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,"5° 33' 56,857"" E","50° 27' 24,574"" N"
978,979,582,0,"233212,316 m","28310,701 m",406,Virton,582,41650117001,0, ,Emplacement v‚los f1,A droite de la gare (parking  voiture),0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 31' 57,953"" E","50° 25' 45,464"" N"
979,980,506,0,"249426,769 m","28064,034 m",407,Halanzy,506,41650133902,0, ,Emplacement v‚los f1,quai 1,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 31' 21,953"" E","50° 24' 12,986"" N"
980,981,452,0,"253456,231 m","29005,496 m",408,Aubange,452,41650138701,0, ,Emplacement v‚los f1,N/A 953,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 31' 6,439"" E","50° 22' 38,368"" N"
981,982,447,0,"188315,924 m","103135,124 m",409,Anseremme,447,41660002401,0, ,Emplacement v‚los f1,N/A 915 entr‚e quai 1 c“t‚ PN,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 29' 59,157"" E","50° 20' 58,326"" N"
982,983,498,0,"192545,971 m","100084,140 m",410,Gendron-Celles,498,41660009401,0, ,Emplacement v‚los f1,N/A 1357 parking … droit de l'ancien BV,0,0,0, ,SNCB,· l'air libre,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 26' 23,799"" E","50° 17' 5,117"" N"
983,984,514,0,"195500,664 m","97813,863 m",411,Houyet,514,41660014501,0, ,Emplacement v‚los f2,Place de stationnement (fa‡ade avant BV),0,0,0, ,Ville/Commune,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 26' 23,060"" E","50° 17' 4,114"" N"
984,985,458,0,"192051,511 m","89379,247 m",412,Beauraing,458,41660024001,0, ,Emplacement v‚los f1,N/A 1332,0,0,0, ,Ville/Commune, ,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,"5° 20' 38,364"" E","50° 13' 23,058"" N"
985,986,1056,0,"192041,100 m","89498,954 m",413,Beauraing,1056,41660024001,0, ,Emplacement v‚los f1,entr‚e quai 1,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 48' 11,744"" E","50° 33' 49,953"" N"
986,987,496,0,"193690,364 m","74915,069 m",414,Gedinne,496,41660045003,0, ,Emplacement v‚los f1,sur quai 1,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 48' 30,839"" E","50° 32' 43,043"" N"
987,988,503,0,"198403,929 m","69389,158 m",415,Graide,503,41660053601,0, ,Emplacement v‚los f1,Sur accès pi‚ton via PN vers quai 1,0,0,0, ,SNCB,Abri couvert,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 48' 47,747"" E","50° 32' 14,239"" N"
988,989,467,0,"201615,919 m","66459,601 m",416,Carlsbourg,467,41660057601,0, ,Emplacement v‚los f1,Sur terre plein en face du quai,0,0,0, ,Infrabel,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 49' 15,362"" E","50° 31' 33,781"" N"
989,990,552,0,"203874,504 m","65162,549 m",417,Paliseul,552,41660060601,0, ,Emplacement v‚los f1,N/A 1502 - GAUCHE DE LA GARE,0,0,0, ,SNCB,Abri couvert,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 51' 17,010"" E","50° 29' 27,528"" N"
990,991,540,0,"254828,283 m","32227,491 m",418,Messancy,540,41670209401,0, ,Emplacement v‚los f2,CONTRE LA GARE,0,0,0, ,SNCB,Places couvertes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5° 51' 17,351"" E","50° 29' 27,539"" N"
991,992,451,0,"255632,625 m","29007,060 m",419,Athus,451,41670211720,0, ,Emplacement v‚los f1,N/A 1503,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 51' 58,666"" E","50° 29' 23,332"" N"
573,574,671,0,"69393,170 m","159414,758 m",1,Mouscron/Moeskroen,671,50750054001,0, ,Emplacement v‚los f1,rue de l'hippodrome pied escalier quai2,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 33' 12,798"" E","50° 36' 41,234"" N"
574,575,1041,0,"69402,275 m","159411,045 m",2,Mouscron/Moeskroen,1041,50750054001,0, ,Emplacement v‚los f1,rue des chalets sur le quai 2,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 30' 31,780"" E","50° 37' 12,719"" N"
575,576,1026,0,"70697,469 m","156521,744 m",3,Herseaux,1026,50751057005,0, ,Emplacement v‚los f1,rue Sualem R.   au pied escalier quai 1,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 29' 46,664"" E","50° 37' 8,829"" N"
576,577,639,0,"70724,233 m","156498,560 m",4,Herseaux,639,50751057005,0, ,Emplacement v‚los f1,quai 1 a droite de la gare,0,0,0, ,SNCB,Abri couvert,12,0,0,0,0,0,0,0,0,0,12,12,0,0,0,"5° 27' 20,338"" E","50° 35' 42,797"" N"
577,578,691,0,"110900,285 m","125886,397 m",5,St-Ghislain,691,50780049422,0, ,Emplacement v‚los f1,place de la gare accès csv,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 19' 11,535"" E","50° 32' 49,024"" N"
578,579,699,0,"104182,674 m","128434,862 m",6,Ville-pommeroeul,699,50780057801,0, ,Emplacement v‚los f1,gauche gare rue des ganons,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 17' 17,083"" E","50° 32' 22,782"" N"
579,580,636,0,"102436,297 m","130399,760 m",7,Harchies,636,50780060501,0, ,Emplacement v‚los convention ville,pignon de la gare c“t‚ Liège … gauche de la rampe,0,0,0, ,SNCB,Abri couvert,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"5° 13' 56,477"" E","50° 31' 39,145"" N"
580,581,599,0,"100150,919 m","132990,316 m",8,Blaton,599,50780063903,0, ,Emplacement v‚los,pignon de la gare c“t‚ Liège,0,0,0, ,SNCB,Places couvertes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5° 13' 56,238"" E","50° 31' 39,338"" N"
581,582,678,0,"94855,055 m","133926,987 m",9,Peruwelz,678,50780069702,0, ,Emplacement motos,pignon de la gare c“t‚ Liège,0,0,0, ,SNCB, ,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,"5° 13' 57,061"" E","50° 31' 39,688"" N"
582,583,605,0,"89818,008 m","135925,295 m",10,Callenelle,605,50780076101,0, ,Emplacement v‚los f1,place de la gare,0,0,0, ,SNCB,Abri couvert,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-1,"5° 13' 9,637"" E","50° 31' 42,838"" N"
583,584,667,0,"88160,726 m","137777,429 m",11,Maubray,667,50780078501,0, ,Emplacement v‚los f1,N/A 868 - A gauche du BV,0,0,0, ,SNCB,Places couvertes,18,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,"5° 5' 36,294"" E","50° 29' 50,100"" N"
584,585,593,0,"85018,020 m","140257,154 m",12,Antoing,593,50780081802,0, ,Emplacement v‚los f1,rue longeant le quai 1/2,0,0,0, , ,· l'air libre,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"5° 4' 47,603"" E","50° 29' 52,686"" N"
585,586,591,0,"113191,861 m","158212,104 m",13,Acren,591,50900050001,0, ,Emplacement v‚los f1,N/A 1479,0,0,0, ,SNCB,Parking ext‚rieur,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"5° 1' 29,368"" E","50° 29' 32,795"" N"
586,587,652,0,"112420,360 m","155972,696 m",14,Lessines,652,50900052001,0, ,Emplacement v‚los f1,quai 1,0,0,0, ,SNCB,Abri couvert,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 59' 45,293"" E","50° 28' 14,334"" N"
587,588,677,0,"111469,944 m","153013,333 m",15,Papignies,677,50900056001,0, ,Emplacement v‚los f1,quai 2,0,0,0, , ,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 32' 4,821"" E","50° 36' 22,228"" N"
588,589,686,0,"109303,721 m","150194,836 m",16,Rebaix,686,50900059001,0, ,Emplacement v‚los f1,Sur parking voiture rue puit c‚cile,0,0,0, ,SNCB,Abri couvert,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"5° 30' 44,042"" E","50° 36' 33,285"" N"
589,590,651,0,"117020,405 m","138773,984 m",17,Lens,651,50901053001,0, ,Emplacement v‚los f1,au sommet de la rampe vers le quai 2,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 49' 38,352"" E","50° 27' 30,188"" N"
590,591,606,0,"115021,869 m","141895,243 m",18,Cambron-casteau,606,50901055008,0, ,Emplacement v‚los f1,N/A 1085,0,0,0, ,SNCB,Places couvertes,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 48' 19,944"" E","50° 27' 24,867"" N"
591,592,604,0,"113404,355 m","142762,091 m",19,Brugelette,604,50901056001,0, ,Emplacement v‚los f1,N/A 1088,0,0,0, ,SNCB,Places couvertes,12,6,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 45' 42,353"" E","50° 26' 37,620"" N"
592,593,668,0,"112153,797 m","143403,332 m",20,Mevergnies-attre,668,50901060009,0, ,Emplacement v‚los f1,rue de la Boulonnerie,0,0,0, ,SNCB,Places couvertes,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 43' 55,166"" E","50° 26' 25,597"" N"
593,594,660,0,"109739,558 m","145007,953 m",21,Maffle,660,50901063001,0, ,Emplacement v‚los f1,GAUCHE DE LA GARE passage lat‚ral c“t‚ Namur,0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 41' 35,933"" E","50° 27' 12,664"" N"
594,595,618,0,"127286,678 m","154090,963 m",22,Enghien/Edingen,618,50940029003,0, ,Emplacement v‚los f1,Place de la Station c“t‚ Charleroi,0,0,0, ,SNCB,Places couvertes,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 39' 40,407"" E","50° 27' 6,098"" N"
595,596,1023,0,"127319,085 m","154146,813 m",23,Enghien/Edingen,1023,50940029003,0, ,Emplacement v‚los f1,N/A 1440,0,0,0, ,SNCB,Autre,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,"4° 39' 1,288"" E","50° 46' 44,419"" N"
596,597,688,0,"119395,825 m","150353,699 m",24,Silly,688,50940038001,0, ,Emplacement v‚los f2, ,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"4° 39' 1,087"" E","50° 46' 44,436"" N"
597,598,1018,0,"108066,676 m","146370,556 m",25,Ath,1018,50940052004,0, ,Emplacement v‚los f1,N/A 897,0,0,0, ,SNCB,Autre,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"4° 39' 40,319"" E","50° 45' 17,571"" N"
598,599,594,0,"108109,219 m","146444,885 m",26,Ath,594,50940052004,0, ,Emplacement v‚los f1,N/A 1577 - DERRIERE GARE,0,0,0, ,SNCB,Places couvertes,24,0,0,0,0,0,0,0,0,0,24,24,0,0,0,"4° 36' 15,302"" E","50° 43' 0,538"" N"
599,600,653,0,"96742,837 m","143565,642 m",27,Leuze,653,50940064001,0, ,Emplacement v‚los f1,sur le quai 2,0,0,0, , ,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"4° 35' 25,302"" E","50° 42' 21,736"" N"
600,601,697,0,"81277,476 m","145093,520 m",28,Tournai,697,50940082001,0, ,Emplacement v‚los f1,N/A 1310,0,0,0, ,SNCB,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"4° 34' 25,384"" E","50° 41' 29,458"" N"
601,602,1043,0,"81267,754 m","145099,519 m",29,Tournai,1043,50940082001,0, ,Emplacement v‚los f1, ,0,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 41' 50,140"" E","50° 33' 30,785"" N"
602,603,1035,0,"81168,740 m","145269,965 m",30,Tournai,1035,50940082001,0, ,Emplacement v‚los f2,PARKING VILLE c“t‚ HOUYET (… gauche du BV),0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 54' 25,398"" E","50° 15' 41,120"" N"
603,604,1046,0,"81324,224 m","145056,804 m",31,Tournai,1046,50940082001,0, ,Emplacement v‚los f1,N/A 1043 (sur quai nø 1),0,0,0, ,SNCB,Places couvertes,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 54' 23,093"" E","50° 15' 42,948"" N"
604,605,629,0,"78350,450 m","146983,493 m",32,Froyennes,629,50940085001,0, ,Emplacement v‚los f1,de l'autre c“t‚ du BV c“t‚ quai 2 (couvert),0,0,0, ,SNCB,Places couvertes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 52' 30,374"" E","50° 27' 19,782"" N"
605,606,698,0,"138486,130 m","153516,432 m",33,Tubize,698,50960019004,0, ,Emplacement v‚los f2,… gauche du BV,0,0,0, ,SNCB,Parking ext‚rieur,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 52' 28,878"" E","50° 27' 19,533"" N"
606,607,1036,0,"138476,891 m","153472,855 m",34,Tubize,1036,50960019004,0, ,Emplacement v‚los f2,pignon de la gare c“t‚ Namur,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 52' 33,755"" E","50° 22' 10,942"" N"
607,608,1044,0,"138514,952 m","153492,299 m",35,Tubize,1044,50960019004,0, ,Emplacement v‚los f2,GAUCHE BV,0,0,0, ,SNCB,Parking ext‚rieur,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 52' 4,576"" E","50° 20' 58,170"" N"
608,609,638,0,"136421,988 m","148994,267 m",36,Hennuyeres,638,50960024003,0, ,Emplacement v‚los f1,OPPOSE AU BV,0,0,0, ,SNCB,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 51' 56,413"" E","50° 20' 56,357"" N"
609,610,1025,0,"136402,889 m","149007,988 m",37,Hennuyeres,1025,50960024003,0, ,Emplacement v‚los f3,dans le parking voitures P1 … droite du BV,0,0,0, ,SNCB,Abri couvert,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 52' 38,686"" E","50° 19' 15,547"" N"
610,611,603,0,"133665,064 m","143890,469 m",38,Braine-le-comte,603,50960029001,0, ,Emplacement v‚los f1,VOIE 1 parking ferm‚,0,-1,0, ,SNCB,Abri couvert,12,0,0,0,4,0,0,0,0,0,0,0,4,0,-1,"4° 52' 38,781"" E","50° 19' 15,980"" N"
611,612,689,0,"128771,635 m","140263,043 m",39,Soignies,689,50960036001,0, ,Emplacement v‚los f2,Dans le CSV,0,0,0, ,SNCB,· l'air libre,12,0,0,0,0,0,0,0,0,0,12,12,0,0,-1,"4° 29' 45,117"" E","50° 44' 18,879"" N"
612,613,1034,0,"128844,240 m","140349,851 m",40,Soignies,1034,50960036001,0, ,Emplacement v‚los f1,N/A 1259 - devant BV,0,0,0, ,SNCB,Places couvertes,30,6,0,0,0,0,0,0,0,0,36,36,0,0,0,"4° 29' 43,899"" E","50° 44' 19,117"" N"
613,614,1042,0,"128850,859 m","140362,642 m",41,Soignies,1042,50960036001,0, ,Emplacement v‚los f2,… gauche du BV - parking couvert,0,0,0, ,SNCB,Places couvertes,12,0,0,0,0,0,0,0,0,0,12,12,0,0,0,"4° 30' 48,142"" E","50° 43' 34,466"" N"
614,615,672,0,"124568,746 m","137010,157 m",42,Neufville,672,50960041001,0, ,Emplacement v‚los f1,… gauche du BV - parking non couvert,0,0,0, ,SNCB,Parking ext‚rieur,0,24,0,0,0,0,0,0,0,0,24,24,0,0,0,"4° 30' 48,178"" E","50° 43' 34,353"" N"
615,616,666,0,"121107,766 m","136266,317 m",43,Masnuy-saint-pierre,666,50960044101,0, ,Emplacement v‚los f3,Kiss en ride,0,0,0, ,SNCB,· l'air libre,0,18,0,0,0,0,0,0,0,0,18,18,0,0,0,"4° 30' 52,856"" E","50° 43' 32,125"" N"
616,617,1027,0,"117524,503 m","135602,597 m",44,Jurbise,1027,50960048001,0, ,Emplacement v‚los f1,Esplanade de la tranch‚e couverte,0,0,0, ,SNCB,Parking ext‚rieur,0,60,0,0,0,0,0,0,0,0,60,60,0,0,0,"4° 31' 48,914"" E","50° 42' 48,611"" N"
618,619,1038,0,"117495,337 m","135586,394 m",46,Jurbise,1038,50960048001,0, ,Emplacement v‚los f1,Dans le bas du parking auto,0,0,0, ,SNCB,Abri couvert,0,6,0,0,0,0,0,0,0,0,6,6,0,0,-1,"4° 32' 37,862"" E","50° 42' 0,282"" N"
619,620,1027,0,"117475,341 m","135552,401 m",47,Jurbise,1027,50960048001,0, ,Emplacement v‚los f1,Point V‚lo s‚curis‚,1,1,0, ,SNCB,Parking ext‚rieur,85,0,0,0,0,0,1,0,0,0,86,86,0,0,-1,"4° 34' 7,049"" E","50° 40' 22,103"" N"
620,621,619,0,"115873,255 m","133014,413 m",48,Erbisoeul,619,50960051201,0, ,Emplacement v‚los f4,Point V‚lo non s‚curis‚,0,0,0, ,SNCB,Parking ext‚rieur,40,36,0,0,0,0,1,0,0,0,77,77,0,1,-1,"4° 34' 6,863"" E","50° 40' 22,280"" N"
621,622,669,0,"119582,388 m","126872,700 m",49,Mons,669,50960060012,0, ,Emplacement v‚los f3,gauche du BV  le long du quai 5,0,0,0, ,SNCB,Parking ext‚rieur,12,6,0,0,0,0,1,0,0,0,19,19,0,1,0,"4° 34' 5,068"" E","50° 40' 26,229"" N"
622,623,1031,0,"119850,675 m","127309,296 m",50,Mons,1031,50960060012,0, ,Emplacement v‚los f7,"place de la gare, entre gare et PN45",1,0,0, ,SNCB,Autre,40,0,0,0,0,0,1,0,0,0,41,41,0,0,0,"4° 34' 7,341"" E","50° 40' 25,517"" N"
623,624,1047,0,"119852,536 m","127288,749 m",51,Mons,1047,50960060012,0, ,Emplacement v‚los f8,"place de la gare, box entre gare et PN45",-1,0,0, ,SNCB,Autre,30,0,0,0,0,0,1,0,0,0,31,31,0,0,0,"4° 34' 8,479"" E","50° 40' 24,135"" N"
624,625,1045,0,"119764,762 m","127429,339 m",52,Mons,1045,50960060012,0, ,Emplacement v‚los f2,droite BV le long du quai 9,0,0,0, ,SNCB,Parking ext‚rieur,6,30,0,0,0,0,1,0,0,0,37,37,0,1,0,"4° 34' 6,478"" E","50° 40' 26,168"" N"
625,626,1040,0,"119967,339 m","127419,548 m",53,Mons,1040,50960060012,0, ,Emplacement v‚los f6,Parking des Villas box ferm‚s Ville,1,0,0, ,SNCB,Autre,19,0,0,0,0,0,1,0,0,0,20,20,0,0,0,"4° 33' 58,346"" E","50° 40' 25,568"" N"
626,627,628,0,"117115,229 m","121751,388 m",54,Frameries,628,50960067002,0, ,Emplacement v‚los f1,N/A 1378,0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,0,0,0,0,0,0,12,12,0,0,-1,"4° 36' 41,462"" E","50° 38' 19,110"" N"
627,628,630,0,"117472,187 m","120113,258 m",55,Genly,630,50960069001,0, ,Emplacement v‚los f1,N/A 1378,0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,0,0,0,0,0,0,12,12,0,0,-1,"4° 38' 4,145"" E","50° 37' 15,844"" N"
628,629,684,0,"117297,534 m","114566,728 m",56,Quevy,684,50960074001,0, ,Emplacement v‚los f1,N/A 1011,0,0,0, ,SNCB,Parking ext‚rieur,18,0,0,0,0,0,0,0,0,0,18,18,0,0,-1,"4° 38' 54,978"" E","50° 36' 30,985"" N"
629,630,643,0,"115639,029 m","126953,769 m",57,Jemappes,643,50970044403,0, ,Emplacement v‚los f1,rue Maurice Dufrasne,0,0,0, ,SNCB,Parking ext‚rieur,6,0,0,0,0,0,0,0,0,0,6,6,0,0,-1,"4° 40' 2,986"" E","50° 35' 30,132"" N"
630,631,683,0,"113604,846 m","126657,970 m",58,Quaregnon,683,50970046602,0, ,Emplacement v‚los f2,rue Camille cals,0,0,0, , ,· l'air libre,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,"4° 39' 58,494"" E","50° 35' 34,734"" N"
631,632,600,0,"109319,286 m","125171,394 m",59,Boussu,600,50970050404,0, ,Emplacement v‚los f1,C“t‚ parking P2 (gare) - couvert - s‚curis‚,1,1,1,structure m‚talique,SNCB,Places couvertes,72,0,0,0,10,0,0,0,0,0,82,72,10,0,-1,"4° 41' 21,079"" E","50° 34' 16,632"" N"
632,633,634,0,"107211,739 m","124318,474 m",60,Hainin,634,50970052501,0, ,Emplacement v‚los f6,C“t‚ parking P2 (gare) - box,1,0,1,structure m‚talique,SNCB,Autre,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,"4° 41' 20,333"" E","50° 34' 16,677"" N"
633,634,695,0,"105662,211 m","123783,968 m",61,Thulin,695,50970054502,0, ,Emplacement v‚los f5,C“t‚ parking P2 (gare) esplanade - non couvert - Bluebike,0,0,1,structure m‚talique,SNCB,Parking ext‚rieur,0,12,0,0,0,0,0,0,0,0,12,12,0,0,0,"4° 41' 22,562"" E","50° 34' 15,549"" N"
634,635,685,0,"101482,834 m","122359,378 m",62,Quievrain,685,50970059503,0, ,Emplacement v‚los f4,C“t‚ parking P2 (gare) - couvert - non s‚curis‚,0,0,1,structure m‚talique,SNCB,Places couvertes,120,0,0,0,0,0,0,0,0,0,120,120,0,0,-1,"4° 41' 21,186"" E","50° 34' 16,686"" N"
636,637,654,0,"138748,953 m","124312,475 m",64,Leval,654,51080017401,0, ,Emplacement v‚los f2,C“t‚ parking P1 (Ch. de Wavre) - couverts,0,0,1,structure m‚talique,SNCB,Places couvertes,12,0,0,0,0,0,0,0,0,0,12,12,0,1,-1,"4° 41' 25,648"" E","50° 34' 16,544"" N"
635,636,598,0,"136118,622 m","122052,686 m",63,Binche,598,51080021101,0, ,Emplacement v‚los f3,C“t‚ parking P1 (Ch. de Wavre) - non couverts,0,0,1,structure m‚talique,SNCB,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"4° 41' 26,485"" E","50° 34' 15,872"" N"
637,638,680,0,"144280,038 m","124924,964 m",65,Pieton,680,51120010001,0, ,Emplacement v‚los f1,rue de la gare c“t‚ quai 1,0,0,0, ,SNCB,Parking ext‚rieur,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 43' 11,309"" E","50° 33' 7,372"" N"
638,639,607,0,"142562,546 m","126355,553 m",66,Carnieres,607,51120013701,0, ,Emplacement v‚los f1,entr‚e quai 1,0,0,0, ,SNCB,Abri couvert,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 44' 51,509"" E","50° 32' 3,899"" N"
639,640,670,0,"141372,181 m","127499,996 m",67,Morlanwelz,670,51120015001,0, ,Emplacement v‚los f1,N/A 1468,0,0,0, ,SNCB,Parking ext‚rieur,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 46' 1,036"" E","50° 31' 18,920"" N"
640,641,647,0,"137215,834 m","128308,374 m",68,La louviere-sud,647,51120017601,0, ,Emplacement v‚los f1,N/A 1458 avenue de la gare c“t‚ quai 2,0,0,0, ,SNCB,Abri couvert,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 48' 1,561"" E","50° 29' 59,090"" N"
641,642,1029,0,"137134,404 m","128330,507 m",69,La louviere-sud,1029,51120017601,0, ,Emplacement v‚los f5,"devant la gare, prov‚lo et office tourisme",0,0,0, ,SNCB,· l'air libre,0,26,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 51' 37,922"" E","50° 28' 8,707"" N"
642,643,1028,0,"136621,204 m","129731,447 m",70,La louviere-centre,1028,51160006902,0, ,Emplacement v‚los f6,devant local pro-v‚los,0,0,0, ,SNCB,· l'air libre,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-1,"4° 51' 38,628"" E","50° 28' 8,762"" N"
643,644,646,0,"136678,709 m","129675,183 m",71,La louviere-centre,646,51160006902,0, ,Emplacement v‚los f2,Parking CAP NORD,0,0,0, ,SNCB,Parking ext‚rieur,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 51' 47,641"" E","50° 28' 13,591"" N"
644,645,1039,0,"136663,815 m","129656,291 m",72,La louviere-centre,1039,51160006902,0, ,parking motos dans P1,parking P1 niveau -3 SPW,-1,-1,0, ,SNCB,Abri couvert,0,0,0,0,10,0,0,0,6,0,0,0,16,0,-1,"4° 51' 47,154"" E","50° 28' 13,420"" N"
645,646,617,0,"135011,205 m","139052,820 m",73,Ecaussinnes,617,51170035401,0, ,Emplacement v‚los f3,place de la station,0,0,0, ,SNCB,Autre,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 51' 42,386"" E","50° 28' 8,318"" N"
646,647,1022,0,"135037,269 m","139026,481 m",74,Ecaussinnes,1022,51170035401,0, ,Emplacement v‚los f1,N/A 1218 rue Joseph Servais au pied de la rampe vers quai 1,0,0,0, ,SNCB,Parking ext‚rieur,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 52' 45,153"" E","50° 27' 20,244"" N"
